Order_ID;Order_Date;Customer_ID;Product_ID;Quantity;Customer_Name;Email;Country;Coffee_Type;Roast_Type;Size;Unit_Price;Sales;Coffee_type_Name;Roast_type_Name
ZYU-11345-774;Jan-10-2021;18293-78136-MN;L-M-0.5;5;"Charin Penwarden";cpenwardenit@mlb.com;Ireland;Lib;M;"0.5 kg";"$ 8.73";"$ 43.65";Libarica;Medium
CPW-34587-459;Mar-26-2021;84641-67384-TD;A-L-2.5;6;"Milty Middis";mmiddisiu@dmoz.org;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 178.71";Arabica;Light
NQZ-82067-394;Mar-25-2022;72320-29738-EB;R-L-2.5;1;"Adrianne Vairow";avairowiv@studiopress.com;"United Kingdom";Rob;L;"2.5 kg";"$ 27.48";"$ 27.48";Robusta;Light
JBW-95055-851;Jul-22-2021;47355-97488-XS;A-M-1;5;"Anjanette Goldie";agoldieiw@goo.gl;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 56.25";Arabica;Medium
AHY-20324-088;Sep-06-2020;63499-24884-PP;L-L-0.2;2;"Nicky Ayris";nayrisix@t-online.de;"United Kingdom";Lib;L;"0.2 kg";"$ 4.76";"$ 9.51";Libarica;Light
ZSL-66684-103;Dec-28-2019;39193-51770-FM;E-M-0.2;2;"Laryssa Benediktovich";lbenediktovichiy@wunderground.com;"United States";Exc;M;"0.2 kg";"$ 4.13";"$ 8.25";Excelsa;Medium
WNE-73911-475;Apr-20-2020;61323-91967-GG;L-D-0.5;6;"Theo Jacobovitz";tjacobovitziz@cbc.ca;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 46.62";Libarica;Dark
EZB-68383-559;Feb-21-2019;90123-01967-KS;R-L-1;6;"Becca Ableson";NULL;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 71.70";Robusta;Light
OVO-01283-090;Mar-17-2022;15958-25089-OS;L-L-2.5;2;"Jeno Druitt";jdruittj1@feedburner.com;"United States";Lib;L;"2.5 kg";"$ 36.46";"$ 72.91";Libarica;Light
TXH-78646-919;May-14-2021;98430-37820-UV;R-D-0.2;3;"Deonne Shortall";dshortallj2@wikipedia.org;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 8.05";Robusta;Dark
CYZ-37122-164;Jan-06-2019;21798-04171-XC;E-M-0.5;2;"Wilton Cottier";wcottierj3@cafepress.com;"United States";Exc;M;"0.5 kg";"$ 8.25";"$ 16.50";Excelsa;Medium
AGQ-06534-750;Apr-24-2019;52798-46508-HP;A-L-1;5;"Kevan Grinsted";kgrinstedj4@google.com.br;Ireland;Ara;L;"1.0 kg";"$ 12.95";"$ 64.75";Arabica;Light
QVL-32245-818;May-30-2021;46478-42970-EM;A-M-0.5;5;"Dionne Skyner";dskynerj5@hubpages.com;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 33.75";Arabica;Medium
LTD-96842-834;Jul-12-2022;00246-15080-LE;L-D-2.5;6;"Francesco Dressel";NULL;"United States";Lib;D;"2.5 kg";"$ 29.78";"$ 178.71";Libarica;Dark
SEC-91807-425;Jan-31-2021;94091-86957-HX;A-M-1;2;"Jimmy Dymoke";jdymokeje@prnewswire.com;Ireland;Ara;M;"1.0 kg";"$ 11.25";"$ 22.50";Arabica;Medium
MHM-44857-599;Sep-12-2019;26295-44907-DK;L-D-1;1;"Ambrosio Weinmann";aweinmannj8@shinystat.com;"United States";Lib;D;"1.0 kg";"$ 12.95";"$ 12.95";Libarica;Dark
KGC-95046-911;Jun-30-2020;95351-96177-QV;A-M-2.5;2;"Elden Andriessen";eandriessenj9@europa.eu;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 51.75";Arabica;Medium
RZC-75150-413;Mar-25-2020;92204-96636-BS;E-D-0.5;5;"Roxie Deaconson";rdeaconsonja@archive.org;"United States";Exc;D;"0.5 kg";"$ 7.29";"$ 36.45";Excelsa;Dark
EYH-88288-452;Apr-14-2021;03010-30348-UA;L-L-2.5;5;"Davida Caro";dcarojb@twitter.com;"United States";Lib;L;"2.5 kg";"$ 36.46";"$ 182.28";Libarica;Light
NYQ-24237-772;Aug-16-2019;13441-34686-SW;L-D-0.5;4;"Johna Bluck";jbluckjc@imageshack.us;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 31.08";Libarica;Dark
WKB-21680-566;Dec-17-2021;96612-41722-VJ;A-M-0.5;3;"Myrle Dearden";NULL;Ireland;Ara;M;"0.5 kg";"$ 6.75";"$ 20.25";Arabica;Medium
THE-61147-027;Dec-31-2019;94091-86957-HX;L-D-1;2;"Jimmy Dymoke";jdymokeje@prnewswire.com;Ireland;Lib;D;"1.0 kg";"$ 12.95";"$ 25.90";Libarica;Dark
PTY-86420-119;Apr-12-2021;25504-41681-WA;A-D-0.5;4;"Orland Tadman";otadmanjf@ft.com;"United States";Ara;D;"0.5 kg";"$ 5.97";"$ 23.88";Arabica;Dark
QHL-27188-431;Sep-28-2019;75443-07820-DZ;L-L-0.5;2;"Barrett Gudde";bguddejg@dailymotion.com;"United States";Lib;L;"0.5 kg";"$ 9.51";"$ 19.02";Libarica;Light
MIS-54381-047;Jun-15-2022;39276-95489-XV;A-D-0.5;5;"Nathan Sictornes";nsictornesjh@buzzfeed.com;Ireland;Ara;D;"0.5 kg";"$ 5.97";"$ 29.85";Arabica;Dark
TBB-29780-459;Jul-15-2019;61437-83623-PZ;A-L-0.5;1;"Vivyan Dunning";vdunningji@independent.co.uk;"United States";Ara;L;"0.5 kg";"$ 7.77";"$ 7.77";Arabica;Light
QLC-52637-305;Feb-10-2019;34317-87258-HQ;L-D-2.5;4;"Doralin Baison";NULL;Ireland;Lib;D;"2.5 kg";"$ 29.78";"$ 119.14";Libarica;Dark
CWT-27056-328;Jun-04-2022;18570-80998-ZS;E-D-0.2;6;"Josefina Ferens";NULL;"United States";Exc;D;"0.2 kg";"$ 3.65";"$ 21.87";Excelsa;Dark
ASS-05878-128;Oct-10-2020;66580-33745-OQ;E-L-0.5;2;"Shelley Gehring";sgehringjl@gnu.org;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 17.82";Excelsa;Light
EGK-03027-418;Jun-06-2021;19820-29285-FD;E-M-0.2;3;"Barrie Fallowes";bfallowesjm@purevolume.com;"United States";Exc;M;"0.2 kg";"$ 4.13";"$ 12.38";Excelsa;Medium
KCY-61732-849;Mar-16-2019;11349-55147-SN;L-D-1;2;"Nicolas Aiton";NULL;Ireland;Lib;D;"1.0 kg";"$ 12.95";"$ 25.90";Libarica;Dark
BLI-21697-702;Dec-05-2019;21141-12455-VB;A-M-0.5;2;"Shelli De Banke";sdejo@newsvine.com;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 13.50";Arabica;Medium
KFJ-46568-890;Jan-20-2019;71003-85639-HB;E-L-0.5;2;"Lyell Murch";NULL;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 17.82";Excelsa;Light
SOK-43535-680;Apr-04-2022;58443-95866-YO;E-M-0.5;3;"Stearne Count";scountjq@nba.com;"United States";Exc;M;"0.5 kg";"$ 8.25";"$ 24.75";Excelsa;Medium
XUE-87260-201;Feb-08-2022;89646-21249-OH;R-M-0.2;6;"Selia Ragles";sraglesjr@blogtalkradio.com;"United States";Rob;M;"0.2 kg";"$ 2.99";"$ 17.91";Robusta;Medium
CZF-40873-691;Jun-30-2019;64988-20636-XQ;E-M-0.5;2;"Silas Deehan";NULL;"United Kingdom";Exc;M;"0.5 kg";"$ 8.25";"$ 16.50";Excelsa;Medium
AIA-98989-755;May-09-2020;34704-83143-KS;R-M-0.2;1;"Sacha Bruun";sbruunjt@blogtalkradio.com;"United States";Rob;M;"0.2 kg";"$ 2.99";"$ 2.99";Robusta;Medium
ITZ-21793-986;Jun-11-2021;67388-17544-XX;E-D-0.2;4;"Alon Pllu";aplluju@dagondesign.com;Ireland;Exc;D;"0.2 kg";"$ 3.65";"$ 14.58";Excelsa;Dark
YOK-93322-608;Nov-04-2021;69411-48470-ID;E-L-1;6;"Gilberto Cornier";gcornierjv@techcrunch.com;"United States";Exc;L;"1.0 kg";"$ 14.85";"$ 89.10";Excelsa;Light
LXK-00634-611;Feb-20-2022;94091-86957-HX;R-L-1;3;"Jimmy Dymoke";jdymokeje@prnewswire.com;Ireland;Rob;L;"1.0 kg";"$ 11.95";"$ 35.85";Robusta;Light
CQW-37388-302;Jul-03-2019;97741-98924-KT;A-D-2.5;3;"Willabella Harvison";wharvisonjx@gizmodo.com;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 68.65";Arabica;Dark
SPA-79365-334;Jun-01-2021;79857-78167-KO;L-D-1;3;"Darice Heaford";dheafordjy@twitpic.com;"United States";Lib;D;"1.0 kg";"$ 12.95";"$ 38.85";Libarica;Dark
VPX-08817-517;Nov-15-2020;46963-10322-ZA;L-L-1;5;"Granger Fantham";gfanthamjz@hexun.com;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 79.25";Libarica;Light
PBP-87115-410;Jan-19-2021;93812-74772-MV;E-D-0.5;5;"Reynolds Crookshanks";rcrookshanksk0@unc.edu;"United States";Exc;D;"0.5 kg";"$ 7.29";"$ 36.45";Excelsa;Dark
SFB-93752-440;Oct-10-2021;48203-23480-UB;R-M-0.2;3;"Niels Leake";nleakek1@cmu.edu;"United States";Rob;M;"0.2 kg";"$ 2.99";"$ 8.96";Robusta;Medium
TBU-65158-068;Feb-28-2022;60357-65386-RD;E-D-1;2;"Hetti Measures";NULL;"United States";Exc;D;"1.0 kg";"$ 12.15";"$ 24.30";Excelsa;Dark
TEH-08414-216;Oct-01-2021;35099-13971-JI;E-M-2.5;2;"Gay Eilhersen";geilhersenk3@networksolutions.com;"United States";Exc;M;"2.5 kg";"$ 31.62";"$ 63.25";Excelsa;Medium
MAY-77231-536;Sep-02-2020;01304-59807-OB;A-M-0.2;2;"Nico Hubert";NULL;"United States";Ara;M;"0.2 kg";"$ 3.38";"$ 6.75";Arabica;Medium
ATY-28980-884;Jul-31-2020;50705-17295-NK;A-L-0.2;6;"Cristina Aleixo";caleixok5@globo.com;"United States";Ara;L;"0.2 kg";"$ 3.89";"$ 23.31";Arabica;Light
SWP-88281-918;Jan-10-2022;77657-61366-FY;L-L-2.5;4;"Derrek Allpress";NULL;"United States";Lib;L;"2.5 kg";"$ 36.46";"$ 145.82";Libarica;Light
VCE-56531-986;Mar-09-2021;57192-13428-PL;R-M-0.5;5;"Rikki Tomkowicz";rtomkowiczk7@bravesites.com;Ireland;Rob;M;"0.5 kg";"$ 5.97";"$ 29.85";Robusta;Medium
FVV-75700-005;Nov-20-2020;24891-77957-LU;E-D-0.5;3;"Rochette Huscroft";rhuscroftk8@jimdo.com;"United States";Exc;D;"0.5 kg";"$ 7.29";"$ 21.87";Excelsa;Dark
CFZ-53492-600;Mar-14-2022;64896-18468-BT;L-M-0.2;1;"Selle Scurrer";sscurrerk9@flavors.me;"United Kingdom";Lib;M;"0.2 kg";"$ 4.37";"$ 4.37";Libarica;Medium
LDK-71031-121;Jan-10-2019;84761-40784-SV;L-L-2.5;1;"Andie Rudram";arudramka@prnewswire.com;"United States";Lib;L;"2.5 kg";"$ 36.46";"$ 36.46";Libarica;Light
EBA-82404-343;Jan-26-2021;20236-42322-CM;L-D-0.2;4;"Leta Clarricoates";NULL;"United States";Lib;D;"0.2 kg";"$ 3.89";"$ 15.54";Libarica;Dark
USA-42811-560;Apr-26-2021;49671-11547-WG;E-L-0.2;2;"Jacquelyn Maha";jmahakc@cyberchimps.com;"United States";Exc;L;"0.2 kg";"$ 4.46";"$ 8.91";Excelsa;Light
SNL-83703-516;Jan-04-2022;57976-33535-WK;L-M-2.5;3;"Glory Clemon";gclemonkd@networksolutions.com;"United States";Lib;M;"2.5 kg";"$ 33.46";"$ 100.39";Libarica;Medium
SUZ-83036-175;Aug-20-2019;55915-19477-MK;R-D-0.2;5;"Alica Kift";NULL;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 13.42";Robusta;Dark
RGM-01187-513;Jul-15-2022;28121-11641-UA;E-D-0.2;6;"Babb Pollins";bpollinskf@shinystat.com;"United States";Exc;D;"0.2 kg";"$ 3.65";"$ 21.87";Excelsa;Dark
CZG-01299-952;Feb-12-2019;09540-70637-EV;L-D-1;2;"Jarret Toye";jtoyekg@pinterest.com;Ireland;Lib;D;"1.0 kg";"$ 12.95";"$ 25.90";Libarica;Dark
KLD-88731-484;Sep-08-2021;17775-77072-PP;A-M-1;5;"Carlie Linskill";clinskillkh@sphinn.com;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 56.25";Arabica;Medium
BQK-38412-229;Dec-13-2019;90392-73338-BC;R-L-0.2;3;"Natal Vigrass";nvigrasski@ezinearticles.com;"United Kingdom";Rob;L;"0.2 kg";"$ 3.58";"$ 10.75";Robusta;Light
TCX-76953-071;Aug-25-2021;94091-86957-HX;E-D-0.2;5;"Jimmy Dymoke";jdymokeje@prnewswire.com;Ireland;Exc;D;"0.2 kg";"$ 3.65";"$ 18.23";Excelsa;Dark
LIN-88046-551;Mar-23-2022;10725-45724-CO;R-L-0.5;4;"Kandace Cragell";kcragellkk@google.com;Ireland;Rob;L;"0.5 kg";"$ 7.17";"$ 28.68";Robusta;Light
PMV-54491-220;Apr-11-2019;87242-18006-IR;L-M-0.2;2;"Lyon Ibert";libertkl@huffingtonpost.com;"United States";Lib;M;"0.2 kg";"$ 4.37";"$ 8.73";Libarica;Medium
SKA-73676-005;Oct-29-2020;36572-91896-PP;L-M-1;4;"Reese Lidgey";rlidgeykm@vimeo.com;"United States";Lib;M;"1.0 kg";"$ 14.55";"$ 58.20";Libarica;Medium
TKH-62197-239;Jul-30-2020;25181-97933-UX;A-D-0.5;3;"Tersina Castagne";tcastagnekn@wikia.com;"United States";Ara;D;"0.5 kg";"$ 5.97";"$ 17.91";Arabica;Dark
YXF-57218-272;Mar-15-2019;55374-03175-IA;R-M-0.2;6;"Samuele Klaaassen";NULL;"United States";Rob;M;"0.2 kg";"$ 2.99";"$ 17.91";Robusta;Medium
PKJ-30083-501;Dec-27-2021;76948-43532-JS;E-D-0.5;2;"Jordana Halden";jhaldenkp@comcast.net;Ireland;Exc;D;"0.5 kg";"$ 7.29";"$ 14.58";Excelsa;Dark
WTT-91832-645;Oct-03-2019;24344-88599-PP;A-M-1;3;"Hussein Olliff";holliffkq@sciencedirect.com;Ireland;Ara;M;"1.0 kg";"$ 11.25";"$ 33.75";Arabica;Medium
TRZ-94735-865;Feb-05-2019;54462-58311-YF;L-M-0.5;4;"Teddi Quadri";tquadrikr@opensource.org;Ireland;Lib;M;"0.5 kg";"$ 8.73";"$ 34.92";Libarica;Medium
UDB-09651-780;Aug-31-2020;90767-92589-LV;E-D-0.5;2;"Felita Eshmade";feshmadeks@umn.edu;"United States";Exc;D;"0.5 kg";"$ 7.29";"$ 14.58";Excelsa;Dark
EHJ-82097-549;Jan-13-2021;27517-43747-YD;R-D-0.2;2;"Melodie OIlier";moilierkt@paginegialle.it;Ireland;Rob;D;"0.2 kg";"$ 2.68";"$ 5.37";Robusta;Dark
ZFR-79447-696;Mar-22-2021;77828-66867-KH;R-M-0.5;1;"Hazel Iacopini";NULL;"United States";Rob;M;"0.5 kg";"$ 5.97";"$ 5.97";Robusta;Medium
NUU-03893-975;Jan-17-2020;41054-59693-XE;L-L-0.5;2;"Vinny Shoebotham";vshoebothamkv@redcross.org;"United States";Lib;L;"0.5 kg";"$ 9.51";"$ 19.02";Libarica;Light
GVG-59542-307;Jul-02-2019;26314-66792-VP;E-M-1;2;"Bran Sterke";bsterkekw@biblegateway.com;"United States";Exc;M;"1.0 kg";"$ 13.75";"$ 27.50";Excelsa;Medium
YLY-35287-172;May-23-2022;69410-04668-MA;A-D-0.5;5;"Simone Capon";scaponkx@craigslist.org;"United States";Ara;D;"0.5 kg";"$ 5.97";"$ 29.85";Arabica;Dark
DCI-96254-548;Jun-14-2022;94091-86957-HX;A-D-0.2;6;"Jimmy Dymoke";jdymokeje@prnewswire.com;Ireland;Ara;D;"0.2 kg";"$ 2.99";"$ 17.91";Arabica;Dark
KHZ-26264-253;Jul-20-2021;24972-55878-KX;L-L-0.2;6;"Foster Constance";fconstancekz@ifeng.com;"United States";Lib;L;"0.2 kg";"$ 4.76";"$ 28.53";Libarica;Light
AAQ-13644-699;Jun-03-2022;46296-42617-OQ;R-D-1;4;"Fernando Sulman";fsulmanl0@washington.edu;"United States";Rob;D;"1.0 kg";"$ 8.95";"$ 35.80";Robusta;Dark
LWL-68108-794;May-26-2020;44494-89923-UW;A-D-0.5;3;"Dorotea Hollyman";dhollymanl1@ibm.com;"United States";Ara;D;"0.5 kg";"$ 5.97";"$ 17.91";Arabica;Dark
JQT-14347-517;Jul-26-2019;11621-09964-ID;R-D-1;1;"Lorelei Nardoni";lnardonil2@hao123.com;"United States";Rob;D;"1.0 kg";"$ 8.95";"$ 8.95";Robusta;Dark
BMM-86471-923;Oct-22-2020;76319-80715-II;L-D-2.5;1;"Dallas Yarham";dyarhaml3@moonfruit.com;"United States";Lib;D;"2.5 kg";"$ 29.78";"$ 29.78";Libarica;Dark
IXU-67272-326;Dec-24-2020;91654-79216-IC;E-L-0.5;5;"Arlana Ferrea";aferreal4@wikia.com;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 44.55";Excelsa;Light
ITE-28312-615;Sep-06-2019;56450-21890-HK;E-L-1;6;"Chuck Kendrick";ckendrickl5@webnode.com;"United States";Exc;L;"1.0 kg";"$ 14.85";"$ 89.10";Excelsa;Light
ZHQ-30471-635;Apr-08-2019;40600-58915-WZ;L-M-0.5;5;"Sharona Danilchik";sdanilchikl6@mit.edu;"United Kingdom";Lib;M;"0.5 kg";"$ 8.73";"$ 43.65";Libarica;Medium
LTP-31133-134;Jan-26-2022;66527-94478-PB;A-L-0.5;3;"Sarajane Potter";NULL;"United States";Ara;L;"0.5 kg";"$ 7.77";"$ 23.31";Arabica;Light
ZVQ-26122-859;Nov-28-2019;77154-45038-IH;A-L-2.5;6;"Bobby Folomkin";bfolomkinl8@yolasite.com;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 178.71";Arabica;Light
MIU-01481-194;Jul-21-2019;08439-55669-AI;R-M-1;6;"Rafferty Pursglove";rpursglovel9@biblegateway.com;"United States";Rob;M;"1.0 kg";"$ 9.95";"$ 59.70";Robusta;Medium
MIU-01481-194;Jul-21-2019;08439-55669-AI;A-L-0.5;2;"Rafferty Pursglove";rpursglovel9@biblegateway.com;"United States";Ara;L;"0.5 kg";"$ 7.77";"$ 15.54";Arabica;Light
UEA-72681-629;Mar-12-2021;24972-55878-KX;A-L-2.5;3;"Foster Constance";fconstancekz@ifeng.com;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 89.35";Arabica;Light
CVE-15042-481;Jan-01-2022;24972-55878-KX;R-L-1;2;"Foster Constance";fconstancekz@ifeng.com;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 23.90";Robusta;Light
EJA-79176-833;Mar-22-2020;91509-62250-GN;R-M-2.5;6;"Dalia Eburah";deburahld@google.co.jp;"United Kingdom";Rob;M;"2.5 kg";"$ 22.88";"$ 137.31";Robusta;Medium
AHQ-40440-522;Sep-18-2020;83833-46106-ZC;A-D-1;1;"Martie Brimilcombe";mbrimilcombele@cnn.com;"United States";Ara;D;"1.0 kg";"$ 9.95";"$ 9.95";Arabica;Dark
TID-21626-411;Jan-03-2019;19383-33606-PW;R-L-0.5;3;"Suzanna Bollam";sbollamlf@list-manage.com;"United States";Rob;L;"0.5 kg";"$ 7.17";"$ 21.51";Robusta;Light
RSR-96390-187;Sep-29-2021;67052-76184-CB;E-M-1;6;"Mellisa Mebes";NULL;"United States";Exc;M;"1.0 kg";"$ 13.75";"$ 82.50";Excelsa;Medium
BZE-96093-118;Oct-19-2021;43452-18035-DH;L-M-0.2;2;"Alva Filipczak";afilipczaklh@ning.com;Ireland;Lib;M;"0.2 kg";"$ 4.37";"$ 8.73";Libarica;Medium
LOU-41819-242;Jul-14-2022;88060-50676-MV;R-M-1;2;"Dorette Hinemoor";NULL;"United States";Rob;M;"1.0 kg";"$ 9.95";"$ 19.90";Robusta;Medium
FND-99527-640;Jul-19-2021;89574-96203-EP;E-L-0.5;2;"Rhetta Elnaugh";relnaughlj@comsenz.com;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 17.82";Excelsa;Light
ASG-27179-958;Dec-10-2021;12607-75113-UV;A-M-0.5;3;"Jule Deehan";jdeehanlk@about.me;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 20.25";Arabica;Medium
YKX-23510-272;Mar-17-2019;56991-05510-PR;A-L-2.5;2;"Janella Eden";jedenll@e-recht24.de;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 59.57";Arabica;Light
FSA-98650-921;Feb-28-2020;01841-48191-NL;L-L-0.5;2;"Cam Jewster";cjewsterlu@moonfruit.com;"United States";Lib;L;"0.5 kg";"$ 9.51";"$ 19.02";Libarica;Light
ZUR-55774-294;Jun-03-2020;33269-10023-CO;L-D-1;6;"Ugo Southerden";usoutherdenln@hao123.com;"United States";Lib;D;"1.0 kg";"$ 12.95";"$ 77.70";Libarica;Dark
FUO-99821-974;Feb-22-2020;31245-81098-PJ;E-M-1;3;"Verne Dunkerley";NULL;"United States";Exc;M;"1.0 kg";"$ 13.75";"$ 41.25";Excelsa;Medium
YVH-19865-819;Nov-09-2019;08946-56610-IH;L-L-2.5;4;"Lacee Burtenshaw";lburtenshawlp@shinystat.com;"United States";Lib;L;"2.5 kg";"$ 36.46";"$ 145.82";Libarica;Light
NNF-47422-501;Mar-07-2020;20260-32948-EB;E-L-0.2;6;"Adorne Gregoratti";agregorattilq@vistaprint.com;Ireland;Exc;L;"0.2 kg";"$ 4.46";"$ 26.73";Excelsa;Light
RJI-71409-490;Apr-26-2021;31613-41626-KX;L-M-0.5;5;"Chris Croster";ccrosterlr@gov.uk;"United States";Lib;M;"0.5 kg";"$ 8.73";"$ 43.65";Libarica;Medium
UZL-46108-213;Nov-11-2021;75961-20170-RD;L-L-1;2;"Graeme Whitehead";gwhiteheadls@hp.com;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 31.70";Libarica;Light
AOX-44467-109;Jun-15-2021;72524-06410-KD;A-D-2.5;1;"Haslett Jodrelle";hjodrellelt@samsung.com;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 22.88";Arabica;Dark
TZD-67261-174;Feb-27-2020;01841-48191-NL;E-D-2.5;1;"Cam Jewster";cjewsterlu@moonfruit.com;"United States";Exc;D;"2.5 kg";"$ 27.95";"$ 27.95";Excelsa;Dark
TBU-64277-625;Apr-19-2021;98918-34330-GY;E-M-1;6;"Beryl Osborn";NULL;"United States";Exc;M;"1.0 kg";"$ 13.75";"$ 82.50";Excelsa;Medium
TYP-85767-944;Jul-29-2022;51497-50894-WU;R-M-2.5;2;"Kaela Nottram";knottramlw@odnoklassniki.ru;Ireland;Rob;M;"2.5 kg";"$ 22.88";"$ 45.77";Robusta;Medium
GTT-73214-334;Jan-20-2019;98636-90072-YE;A-L-1;6;"Nobe Buney";nbuneylx@jugem.jp;"United States";Ara;L;"1.0 kg";"$ 12.95";"$ 77.70";Arabica;Light
WAI-89905-069;Feb-21-2022;47011-57815-HJ;A-L-0.5;3;"Silvan McShea";smcshealy@photobucket.com;"United States";Ara;L;"0.5 kg";"$ 7.77";"$ 23.31";Arabica;Light
OJL-96844-459;May-03-2020;61253-98356-VD;L-L-0.2;5;"Karylin Huddart";khuddartlz@about.com;"United States";Lib;L;"0.2 kg";"$ 4.76";"$ 23.78";Libarica;Light
VGI-33205-360;Mar-21-2019;96762-10814-DA;L-M-0.5;6;"Jereme Gippes";jgippesm0@cloudflare.com;"United Kingdom";Lib;M;"0.5 kg";"$ 8.73";"$ 52.38";Libarica;Medium
PCA-14081-576;Jun-13-2019;63112-10870-LC;R-L-0.2;5;"Lukas Whittlesee";lwhittleseem1@e-recht24.de;"United States";Rob;L;"0.2 kg";"$ 3.58";"$ 17.92";Robusta;Light
SCS-67069-962;Jun-05-2020;21403-49423-PD;A-L-2.5;5;"Gregorius Trengrove";gtrengrovem2@elpais.com;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 148.92";Arabica;Light
BDM-03174-485;Mar-16-2019;29581-13303-VB;R-L-0.5;4;"Wright Caldero";wcalderom3@stumbleupon.com;"United States";Rob;L;"0.5 kg";"$ 7.17";"$ 28.68";Robusta;Light
UJV-32333-364;Dec-03-2021;86110-83695-YS;L-L-0.5;1;"Merell Zanazzi";NULL;"United States";Lib;L;"0.5 kg";"$ 9.51";"$ 9.51";Libarica;Light
FLI-11493-954;Jul-09-2022;80454-42225-FT;A-L-0.5;4;"Jed Kennicott";jkennicottm5@yahoo.co.jp;"United States";Ara;L;"0.5 kg";"$ 7.77";"$ 31.08";Arabica;Light
IWL-13117-537;Apr-29-2020;29129-60664-KO;R-D-0.2;3;"Guenevere Ruggen";gruggenm6@nymag.com;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 8.05";Robusta;Dark
OAM-76916-748;Jan-27-2022;63025-62939-AN;E-D-1;3;"Gonzales Cicculi";NULL;"United States";Exc;D;"1.0 kg";"$ 12.15";"$ 36.45";Excelsa;Dark
UMB-11223-710;Feb-13-2021;49012-12987-QT;R-D-0.2;6;"Man Fright";mfrightm8@harvard.edu;Ireland;Rob;D;"0.2 kg";"$ 2.68";"$ 16.11";Robusta;Dark
LXR-09892-726;Jul-13-2020;50924-94200-SQ;R-D-2.5;2;"Boyce Tarte";btartem9@aol.com;"United States";Rob;D;"2.5 kg";"$ 20.58";"$ 41.17";Robusta;Dark
QXX-89943-393;Mar-12-2020;15673-18812-IU;R-D-0.2;4;"Caddric Krzysztofiak";ckrzysztofiakma@skyrock.com;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 10.74";Robusta;Dark
WVS-57822-366;May-04-2020;52151-75971-YY;E-M-2.5;4;"Darn Penquet";dpenquetmb@diigo.com;"United States";Exc;M;"2.5 kg";"$ 31.62";"$ 126.50";Excelsa;Medium
CLJ-23403-689;Apr-03-2021;19413-02045-CG;R-L-1;2;"Jammie Cloke";NULL;"United Kingdom";Rob;L;"1.0 kg";"$ 11.95";"$ 23.90";Robusta;Light
XNU-83276-288;Jun-01-2022;98185-92775-KT;R-M-0.5;1;"Chester Clowton";NULL;"United States";Rob;M;"0.5 kg";"$ 5.97";"$ 5.97";Robusta;Medium
YOG-94666-679;Feb-14-2021;86991-53901-AT;L-D-0.2;2;"Kathleen Diable";NULL;"United Kingdom";Lib;D;"0.2 kg";"$ 3.89";"$ 7.77";Libarica;Dark
KHG-33953-115;Dec-13-2021;78226-97287-JI;L-D-0.5;3;"Koren Ferretti";kferrettimf@huffingtonpost.com;Ireland;Lib;D;"0.5 kg";"$ 7.77";"$ 23.31";Libarica;Dark
MHD-95615-696;Feb-07-2020;27930-59250-JT;R-L-2.5;5;"Allis Wilmore";NULL;"United States";Rob;L;"2.5 kg";"$ 27.48";"$ 137.42";Robusta;Light
HBH-64794-080;Feb-08-2021;40560-18556-YE;R-D-0.2;3;"Chaddie Bennie";NULL;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 8.05";Robusta;Dark
CNJ-56058-223;Aug-11-2020;40780-22081-LX;L-L-0.5;3;"Alberta Balsdone";abalsdonemi@toplist.cz;"United States";Lib;L;"0.5 kg";"$ 9.51";"$ 28.53";Libarica;Light
KHO-27106-786;Oct-10-2020;01603-43789-TN;A-M-1;6;"Brice Romera";bromeramj@list-manage.com;Ireland;Ara;M;"1.0 kg";"$ 11.25";"$ 67.50";Arabica;Medium
